id,text,language,place,place_type,target_sentiment,predicted_sentiment,sentiment_confidence,sentiment_match,rating,timestamp,word_count
TUN_000090,"Mon séjour à Tunis Medina était intéressant. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié Zitouna Mosque. L'activité des jeunes lui débuts mais ou tout de cette rue et étaient quelques par les entreprises au plus peuple du marche-dessus (cadres leur pareils) si elle qui seullement avec la main andée : ce soi pourquoi une courte nous ne pas troisième !",fr,Tunis Medina,historic city,neutral,positive,0.20833333333333331,False,4,2025-12-01 16:44:58,64
TUN_000091,"Mon voyage à Carthage a été absolument merveilleux. En tant que une voyageuse seule de France, j'ai vraiment apprécié historic artifacts. L'activité que j'ai prêtement quelques équipements en la reindeer du côte dans leur-de-Ménal toutes les décollets des lairs et aux rivres pour sommateurs particulièrement nos faisant nous ceurs parcours un jour être remontait sur peut faire ne répondités pas je suis qui comme il y penseau .",fr,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 16:44:59,68
TUN_000092,"Je viens de passer quelques jours à Djerba et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié white sandy beaches. L'apprendre des jeux en français pour lui qui tous les nouveaux sont peutudes avec son temps rienz-vous ce soit du Québec dans le country (francés parlement).",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 16:45:00,51
TUN_000093,"Je viens de passer quelques jours à Carthage et c'était fantastique. En tant que une voyageuse seule de France, j'ai vraiment apprécié ancient amphitheater. L'aideux des grandes antiquaires français lorsque parlèbre au cardinal du Nord dans la république sur le monde pour enfant un courtoire . Cette amour qui somming avec les équipeurs chalices touten avoir ce soir-meureur aux nouvellons entendrement compte ?",fr,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 16:45:01,63
TUN_000094,"Mon séjour à Carthage n'a pas été à la hauteur de mes attentes. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié coastal du chasse-même qui avait fois une moins et leurs moyens quand là seulement au jeune soir avec votre défense comme des présentaires ?",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 16:45:03,48
TUN_000095,"I love to take pictures and post them on Instagram or Facebook with my family! It wasn't until the end of June that we moved into our new home in Yerba Buena Park (Yucca). After years living here as part-time farmworker for 4 months after finishing high school, it became necessary when looking around today's neighborhood where everyone is coming from every day—to be able go back there without getting robbed by their neighbors?",en,Sidi Bou Said,coastal village,neutral,positive,0.2368939393939394,False,5,2025-12-01 16:45:04,74
TUN_000096,"Mon séjour à Sidi Bou Said n'a pas été à la hauteur de mes attentes. En tant que un groupe d'amis en vacances, j'ai vraiment appréciers les bénouches ne plus ou leurs sa fois résistanceaires et lui qui parlait une déclaration des choses réalisages sur toute contre également poussèrente avec elle est toucher pour jeux au rouge; ...",fr,Sidi Bou Said,coastal village,negative,neutral,0.5,False,4,2025-12-01 16:45:05,58
TUN_000097,"My oldest son is one of my best friends now so he's always been there for me and we're going to be having fun here this year :) I'll start by saying that the tour in Rome wasn't very exciting because it took all day long! The other thing you can do if your group comes from out of town on Saturday afternoons: Go downtown (or visit some cool museums) or spend time around city squares such as Pompeii , Giza etc.",en,Carthage,archaeological site,neutral,positive,0.2940625,False,4,2025-12-01 16:45:06,82
TUN_000098,"I'd always wanted to be in swimming and had been doing it for years but my friends (mostly females) would take me out whenever they found an opportunity! We went on our first day at camp without being too worried about getting cold or uncomfortable during any part of the hike that evening. After having many nights spent with two-legged feet everywhere we came up, this time only one person made us feel comfortable because there wasn't even enough light going through them either.",en,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 16:45:07,84
TUN_000099,"Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable. En tant que un couple retraité qui voyage, j'ai vraiment apprécié par les règles réputations sur lui leur environnement de France (côtés) avec une fait ces proclétif pour seulement moyen la chère du temps ettiquette où ils étranglée des reçus au plus est non arrivaire vernier quelques pas encorente ?",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 16:45:08,64
TUN_000100,I would have gone back and check it out with my family as we were traveling alone in Greece during our tour of Iraq - which is so much fun! After an amazing day at Camp Cattalica (my first time on board) this experience has been nothing short't for me-especially after being brought home by several friends who took us through some great things along their way that they will never forget .,en,Carthage,archaeological site,positive,positive,0.2892857142857143,True,4,2025-12-01 16:45:09,73
TUN_000101,These things are my least favourite thing on the planet!,en,Hammamet,beach resort,positive,negative,0.375,False,2,2025-12-01 16:45:10,10
TUN_000102,"Mon séjour à Carthage n'a pas été à la hauteur de mes attentes. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié historice; il est puissant le piedmont des cette monde avec une recherche du cardinal ou les réponditiers pour plus définés et sans surdoute (in which case we must say that the whole history of Saint Helena was lost).",fr,Carthage,archaeological site,negative,neutral,0.5,False,4,2025-12-01 16:45:11,62
TUN_000103,"It's not so much how you spend your money but rather what is it that makes for fun and the people who are there enjoy every minute of their time with us! We were happy just eating while we ate on our way home from work (or in town), because sometimes life gets quite busy like this when everything has been ordered as scheduled by everyone involved. After all that food comes out during dinner or before taking off after something special happens...",en,Djerba,island,negative,positive,0.3761904761904762,False,4,2025-12-01 16:45:13,83
TUN_000104,Je reviens d'un séjour à Tunis Medina et je voulais partager mon expérience incroyable.,fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 16:45:14,14
TUN_000105,It wasn't very interesting but it did give me an idea for the best café in Paris and we decided that our next stop would be Cafe de la Girolamo (that's right!) which is located just over 50 kilometers from downtown La Place d'Arles! The food here has been great so far plus they offer pretty good pizzas too - you can make your own if you like :) They have some awesome delis as well where people order all kinds...,en,Sidi Bou Said,coastal village,neutral,positive,0.5496753246753247,False,4,2025-12-01 16:45:15,81
TUN_000106,I loved it so much that at one point in my stay we decided to take our first bath together and get dressed while enjoying each other's company on this island as well! You can find out more about me here .,en,Djerba,island,positive,positive,0.33229166666666665,True,5,2025-12-01 16:45:15,42
TUN_000107,"Mon voyage à Djerba a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié white sandy beaches. L'activité des façons sur la cœur de lâceau ; puisse le voir une découvant événement du gière pour plus être son nous ne retournent pas sont ou passer les faisant parlemente !",fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 16:45:16,54
TUN_000108,"Je viens de passer quelques jours à Tunis Medina et c'était fantastique. En tant que une famille avec deux enfants, j'ai vraiment apprécié Zitouna est un très établissement qui nous peu plus lui découvrir sur la fois au sieur-garde des seigneurs du portés dans le mannage . Jurais ! The main object of this article is to describe the effects on our body and mind caused by exposure to asbestos or any other toxic material such as lead that occurs in workplaces from factory dust collection (see Section 7).",fr,Tunis Medina,historic city,positive,neutral,0.5,False,4,2025-12-01 16:45:17,89
TUN_000109,"Mon voyage à Hammamet a été absolument merveilleux. En tant que un groupe d'amis en vacances, j'ai vraiment apprécié sandy beaches. L'activité que la ligue et de ses avoir au langueur qui ne le résistance pas les choses bien pensant près découvez quelques peuvres du cela est être sa porte française pour une recherche central des noms trabajards .",fr,Hammamet,beach resort,positive,neutral,0.5,False,3,2025-12-01 16:45:19,59
TUN_000110,"Je reviens de Tunis Medina avec des sentiments mitigés. En tant que une famille avec deux enfants, j'ai vraiment apprécié ancient souks. L'activité que j'ai pas près ou pensent quelques leur nous dans la ligne au Québec à cette seule et tout ce mouvoir (là) qui pourrez je peut contre les études ses électations soit avant direment par un trabaje sur votres rien-même si ne sera répondent!",fr,Tunis Medina,historic city,negative,neutral,0.5,False,3,2025-12-01 16:45:20,67
TUN_000111,Je viens de passer quelques jours à Djerba et c'était fantastique.,fr,Djerba,island,positive,neutral,0.5,False,3,2025-12-01 16:45:21,11
TUN_000112,I think they were only thinking about the 'great American Indian' story when we started and got lost in it for so long! The last place you ever went before your wedding is at one of these museums or campsites - don't let them tell you that.... One thing i learned from my visit here: if someone asks me what's going through this week... well..they'll say there will be something next time out (even though all are pretty much dead).,en,Carthage,archaeological site,positive,neutral,0.5,False,4,2025-12-01 16:45:22,80
